@relation train_vectors-weka.filters.unsupervised.attribute.Remove-R130

@attribute v0 numeric
@attribute v1 numeric
@attribute v2 numeric
@attribute v3 numeric
@attribute v4 numeric
@attribute v5 numeric
@attribute v6 numeric
@attribute v7 numeric
@attribute v8 numeric
@attribute v9 numeric
@attribute v10 numeric
@attribute v11 numeric
@attribute v12 numeric
@attribute v13 numeric
@attribute v14 numeric
@attribute v15 numeric
@attribute v16 numeric
@attribute v17 numeric
@attribute v18 numeric
@attribute v19 numeric
@attribute v20 numeric
@attribute v21 numeric
@attribute v22 numeric
@attribute v23 numeric
@attribute v24 numeric
@attribute v25 numeric
@attribute v26 numeric
@attribute v27 numeric
@attribute v28 numeric
@attribute v29 numeric
@attribute v30 numeric
@attribute v31 numeric
@attribute v32 numeric
@attribute v33 numeric
@attribute v34 numeric
@attribute v35 numeric
@attribute v36 numeric
@attribute v37 numeric
@attribute v38 numeric
@attribute v39 numeric
@attribute v40 numeric
@attribute v41 numeric
@attribute v42 numeric
@attribute v43 numeric
@attribute v44 numeric
@attribute v45 numeric
@attribute v46 numeric
@attribute v47 numeric
@attribute v48 numeric
@attribute v49 numeric
@attribute v50 numeric
@attribute v51 numeric
@attribute v52 numeric
@attribute v53 numeric
@attribute v54 numeric
@attribute v55 numeric
@attribute v56 numeric
@attribute v57 numeric
@attribute v58 numeric
@attribute v59 numeric
@attribute v60 numeric
@attribute v61 numeric
@attribute v62 numeric
@attribute v63 numeric
@attribute v64 numeric
@attribute v65 numeric
@attribute v66 numeric
@attribute v67 numeric
@attribute v68 numeric
@attribute v69 numeric
@attribute v70 numeric
@attribute v71 numeric
@attribute v72 numeric
@attribute v73 numeric
@attribute v74 numeric
@attribute v75 numeric
@attribute v76 numeric
@attribute v77 numeric
@attribute v78 numeric
@attribute v79 numeric
@attribute v80 numeric
@attribute v81 numeric
@attribute v82 numeric
@attribute v83 numeric
@attribute v84 numeric
@attribute v85 numeric
@attribute v86 numeric
@attribute v87 numeric
@attribute v88 numeric
@attribute v89 numeric
@attribute v90 numeric
@attribute v91 numeric
@attribute v92 numeric
@attribute v93 numeric
@attribute v94 numeric
@attribute v95 numeric
@attribute v96 numeric
@attribute v97 numeric
@attribute v98 numeric
@attribute v99 numeric
@attribute v100 numeric
@attribute v101 numeric
@attribute v102 numeric
@attribute v103 numeric
@attribute v104 numeric
@attribute v105 numeric
@attribute v106 numeric
@attribute v107 numeric
@attribute v108 numeric
@attribute v109 numeric
@attribute v110 numeric
@attribute v111 numeric
@attribute v112 numeric
@attribute v113 numeric
@attribute v114 numeric
@attribute v115 numeric
@attribute v116 numeric
@attribute v117 numeric
@attribute v118 numeric
@attribute v119 numeric
@attribute v120 numeric
@attribute v121 numeric
@attribute v122 numeric
@attribute v123 numeric
@attribute v124 numeric
@attribute v125 numeric
@attribute v126 numeric
@attribute v127 numeric
@attribute label {True,False}

@data
43.928054,-167.80493,-45.010483,-84.763026,-34.916864,72.856264,-12.433572,-54.951962,284.519074,-151.946799,104.75345,16.172054,-97.816707,58.584239,35.689495,-108.184768,235.970703,55.423415,137.347348,-93.011429,119.333559,43.75693,-59.666802,254.519768,190.369952,200.756626,-84.895797,-5.947545,70.594629,5.06235,-51.305759,67.046958,-256.397762,98.884477,80.632844,-161.067501,34.861335,-156.696451,83.781704,-70.882039,171.725529,-134.68887,128.867352,64.933738,-104.92177,156.022101,256.052947,-29.272803,5.403198,-30.446202,27.372847,-56.987226,-16.393977,-190.128778,-285.456434,-48.106094,-69.046981,-109.06078,-89.658486,34.336108,-110.522395,-24.99291,84.209684,18.746614,205.96188,22.648089,-219.171643,0.301949,15.776175,-17.836427,-80.333025,-30.298525,-126.614621,-72.926104,-101.57748,-150.653107,189.391316,-46.748346,336.143797,99.405263,47.651225,-215.279175,9.691105,-5.732915,4.991859,-181.37771,-215.334451,36.870808,-68.222128,40.105428,-164.688887,-172.647073,-39.506429,109.805634,86.847982,90.095323,-99.497606,-100.964464,153.239615,-20.690842,-112.996635,-174.538597,-22.063366,138.107673,-175.588639,125.269219,-148.852541,13.599115,-63.627881,275.460627,43.852395,-168.538123,47.42477,315.603465,30.849676,99.818671,3.177348,111.507306,-4.153925,89.845457,167.861531,-40.473158,-30.289414,-225.467599,6.029154,-205.698795,-110.970092,-107.387699,True
23.415238,-80.673181,-20.446059,-40.918576,-16.164144,34.570801,-5.757467,-27.038708,137.153155,-73.941967,51.020572,7.960874,-47.47058,27.745149,16.150299,-52.094624,113.281892,26.776653,66.324652,-44.950201,58.216844,22.620188,-29.55335,122.451424,92.075435,96.985697,-41.472976,-3.266087,33.848933,2.195862,-24.54733,33.823106,-124.101224,48.054942,40.264665,-77.702406,17.10963,-76.294908,39.836751,-34.70604,83.293029,-65.365669,62.745434,30.765834,-50.573397,74.694762,125.058327,-14.430308,2.57548,-15.25403,12.957061,-27.282399,-8.365467,-91.825053,-137.684133,-24.857157,-33.547161,-53.447558,-44.038338,16.759651,-53.476585,-12.754713,39.651345,8.119975,99.00139,11.267016,-106.477812,0.137038,6.463139,-7.84616,-38.900321,-13.840814,-61.076251,-35.209902,-50.034723,-72.42851,91.705026,-23.673941,162.232942,47.3272,22.636101,-103.564881,4.820126,-3.065338,1.656452,-87.660072,-105.659495,18.383631,-33.067511,18.860287,-79.792584,-82.925923,-18.58939,53.623249,42.236953,43.678248,-47.520733,-49.52127,73.275199,-10.43639,-55.682368,-83.948509,-11.075684,66.398827,-84.859927,59.90559,-71.495876,6.98488,-30.124378,133.191456,21.258428,-83.115367,23.413116,151.772504,14.069807,49.346163,1.967886,53.245705,-2.629214,43.959405,82.131533,-19.12118,-14.249253,-108.107969,3.255501,-99.116485,-53.686494,-52.101499,True
59147.421779,-274379.681215,-66488.549158,-133895.249413,-53942.024061,127069.904874,-18127.762864,-88313.470459,451242.674946,-234023.355337,164880.542408,12500.95704,-152492.69777,93302.545129,69446.805791,-168859.09576,373305.398623,83339.925758,212259.343388,-144249.901691,188302.724908,57045.021902,-90641.136719,396829.71533,305583.728248,313225.873344,-137993.490908,-15249.056369,118744.588795,1854.416523,-77182.735387,97588.235617,-405182.683863,147129.986611,119182.541159,-253427.34343,50764.881575,-248218.884676,118304.073602,-100260.380096,276171.145737,-217506.831994,186085.620727,113116.535759,-161795.683113,243655.424617,397629.365364,-44421.129923,4127.629161,-42117.675159,51333.97099,-91525.62018,-27702.480989,-288575.557783,-453249.077292,-71618.804573,-101362.330502,-167243.052213,-133392.854232,46911.425827,-171871.422267,-27894.20867,129342.941249,28277.299813,318544.910516,25573.435714,-345229.035264,-11546.796529,24705.019377,-26379.871619,-127419.093029,-39782.714212,-193451.084378,-105578.931929,-164947.583687,-245552.390334,300869.602592,-71530.855589,520121.117945,161973.764802,84250.898266,-339630.435306,7798.18983,-12522.893141,18138.599875,-276381.163968,-331166.048606,61214.365604,-102489.595926,58876.225556,-258380.925242,-268698.422643,-65924.075486,163486.184944,140490.896654,139104.90477,-158319.049848,-159934.071322,251773.378635,-34165.676579,-171227.629435,-275426.227992,-38302.457272,212513.387248,-278029.254669,192030.643333,-241061.54964,19723.21475,-96228.44425,433189.022976,65164.94265,-262726.74191,74805.522729,492481.504205,61619.295435,158127.715283,-218.30049,171015.254496,-3635.895143,131963.188816,263786.557019,-66384.040185,-50017.311202,-356261.830727,16746.445291,-311371.165072,-178601.344362,-173617.053033,True
39.863945,-169.012996,-41.876039,-87.312558,-34.374369,77.252748,-11.450445,-53.012464,280.278984,-148.827956,104.711953,9.040157,-96.378966,55.798163,36.192739,-104.859176,232.702721,55.633166,133.695539,-89.03965,117.575311,41.561515,-58.402745,249.55207,190.588486,195.776451,-89.852045,-8.895173,73.02776,1.294603,-46.971032,64.312562,-255.385983,93.60536,77.612014,-159.034728,31.615352,-158.274494,75.363586,-65.739662,174.663545,-134.598854,124.075216,69.180438,-101.460487,151.444558,250.737871,-27.235788,3.01586,-26.32243,32.362455,-57.323988,-19.370243,-183.868164,-280.531659,-48.699509,-64.985153,-105.822898,-87.041666,29.517314,-105.374839,-21.760467,78.557143,16.48885,200.520314,17.373188,-217.62336,-7.653272,12.044378,-16.794865,-79.136162,-25.986286,-121.789904,-66.641754,-102.830642,-151.717759,186.937242,-45.901413,324.860355,96.419898,52.271886,-210.836443,4.864216,-4.439619,8.558978,-175.813803,-211.830898,37.905405,-63.928922,38.502858,-161.657805,-167.426285,-40.988019,105.78731,87.397403,85.854127,-99.131352,-101.385688,153.891496,-23.258521,-108.826989,-171.557068,-21.889176,133.112778,-172.898122,119.833933,-149.284532,12.062819,-58.327273,270.828614,44.127434,-166.059913,48.129064,306.706769,33.928327,98.970974,-2.596828,105.570764,-3.945802,84.651946,167.859634,-41.496587,-32.619194,-220.019866,7.317836,-197.22514,-109.183528,-107.554544,True
27.190098,-93.066384,-21.775289,-45.497648,-20.16539,39.324068,-6.314801,-30.923447,155.319167,-84.646586,57.875872,7.359419,-53.374491,33.041113,16.013278,-59.250144,129.934948,30.154394,75.273415,-52.810605,67.02774,24.445436,-31.875009,141.853839,104.213414,109.498432,-47.007149,-4.075216,40.292727,2.578758,-28.454655,37.53542,-140.902544,53.529263,46.087205,-86.954431,17.437526,-88.147958,46.293405,-40.740552,94.532184,-73.41281,71.441845,34.862716,-56.41997,84.591022,144.280786,-18.131306,5.11001,-16.033809,13.631034,-30.281868,-9.003864,-104.149435,-158.44283,-27.037259,-36.226429,-60.863569,-48.779412,19.193751,-59.213851,-14.68392,45.997064,7.936955,113.598292,12.76366,-121.922638,1.237535,7.83115,-9.018081,-45.273539,-17.896852,-69.380381,-39.217725,-59.123064,-82.272699,103.510449,-26.938226,186.001536,52.395575,25.911517,-118.680511,5.223411,-2.314028,5.545834,-99.612809,-117.677497,19.184556,-37.340286,22.192959,-91.490244,-94.854211,-20.859512,62.163094,48.592039,50.035866,-54.530686,-54.487361,82.47458,-11.439928,-62.314375,-96.868877,-12.731619,76.401722,-95.876578,68.569105,-80.333422,6.569073,-34.492205,151.287787,25.098814,-93.808504,26.337852,169.999164,16.521794,55.432262,1.176611,62.153261,-3.6488,51.128248,92.38235,-23.114873,-17.406062,-122.622616,5.236479,-115.06155,-63.112486,-59.08765,True
18.111434,-60.25153,-15.293551,-30.649866,-12.422257,25.212261,-4.464025,-19.846562,102.668134,-55.458249,38.310736,6.22352,-35.633838,20.933707,11.117101,-39.187279,84.948479,20.307786,49.913936,-33.550073,43.516208,17.262515,-21.99786,91.842831,68.768045,72.462227,-30.933171,-2.088427,25.24012,2.146566,-18.506206,25.243701,-92.971787,36.257446,30.207654,-58.130085,12.742742,-57.334627,30.794516,-26.40856,61.570554,-48.4493,47.833002,22.460993,-37.671618,56.188671,94.302713,-10.894634,2.081115,-11.518752,9.375166,-20.149119,-6.334999,-69.553806,-103.278412,-18.627694,-25.161273,-39.820467,-33.064671,13.071914,-39.686513,-10.062914,29.959298,6.405293,74.795861,8.846143,-79.865634,0.744148,5.228795,-5.904063,-29.340584,-11.034132,-45.998715,-26.623352,-37.330216,-54.105193,68.409067,-17.721802,122.183981,34.907278,16.907426,-77.845471,4.072859,-2.132013,1.094889,-66.014342,-79.137622,13.05664,-24.83497,14.390071,-59.693381,-62.371675,-13.90392,40.633865,31.339298,32.904317,-35.566453,-36.769177,54.525643,-7.552597,-41.911587,-63.059454,-8.367451,50.115914,-63.558101,45.21728,-53.416585,5.001724,-22.61758,99.437567,16.197108,-62.108331,17.384268,113.792879,10.089326,36.767226,1.621826,40.349787,-2.203398,33.174573,61.241745,-14.506326,-10.763676,-81.052582,2.312243,-75.186559,-39.957908,-38.891416,True
5.464035,-18.499368,-4.415103,-9.132254,-3.914038,7.821581,-1.310049,-6.126349,31.038467,-16.944997,11.573803,1.598732,-10.737353,6.527073,3.23524,-11.870384,25.914713,6.064537,15.083966,-10.441081,13.399545,5.029414,-6.458551,28.248674,20.816638,21.905072,-9.365802,-0.737438,7.909084,0.574817,-5.678464,7.57954,-28.129642,10.758523,9.250414,-17.489618,3.591592,-17.572735,9.290902,-8.112066,18.842478,-14.683233,14.336309,6.883941,-11.330253,16.993092,28.77112,-3.558268,0.91703,-3.326359,2.768023,-6.101305,-1.798098,-20.911765,-31.557609,-5.552545,-7.387191,-12.170892,-9.851641,3.890737,-11.918808,-2.974734,9.197624,1.668376,22.657324,2.625937,-24.360524,0.258668,1.569946,-1.80142,-9.02319,-3.555207,-13.915892,-7.925194,-11.667826,-16.405305,20.715071,-5.404892,37.133683,10.521913,5.186825,-23.700119,1.097985,-0.509544,0.869667,-19.936251,-23.708106,3.89589,-7.498649,4.441626,-18.263259,-18.959133,-4.110428,12.392262,9.636447,10.022488,-10.867169,-10.96632,16.514833,-2.304658,-12.511273,-19.284993,-2.498146,15.241894,-19.174136,13.724184,-16.077446,1.346484,-6.910333,30.205263,5.007031,-18.737447,5.276785,34.143886,3.207345,11.14088,0.324015,12.401836,-0.68729,10.218623,18.473336,-4.567736,-3.393975,-24.54199,0.951862,-22.978792,-12.500793,-11.776471,True
80.978802,-286.806447,-71.855057,-142.621725,-59.868534,122.316498,-20.449403,-94.695803,482.286899,-260.674227,179.229399,25.018091,-166.44875,101.113471,54.09791,-183.875227,402.064126,94.632526,233.36313,-159.592136,206.294189,76.007556,-101.061417,436.826862,323.804762,339.545071,-145.472777,-11.406414,121.492708,8.653986,-87.860776,115.673373,-436.368918,167.411284,140.755492,-272.752163,57.423157,-270.946218,142.659536,-123.60351,292.611431,-228.876326,221.035868,108.207958,-176.708143,264.46214,441.800764,-53.506063,11.940601,-51.59034,44.48328,-95.830446,-28.13933,-324.112883,-488.277333,-84.563031,-115.93796,-187.912942,-152.683925,59.302947,-186.059791,-44.509521,142.497757,28.560101,351.348079,39.582415,-376.523028,2.420888,25.538876,-27.996336,-138.670462,-53.404588,-215.791052,-123.141557,-178.247732,-255.388142,321.321905,-82.131681,574.106614,165.375797,80.391276,-367.310206,16.642516,-8.809751,10.804526,-308.870074,-367.923019,61.405124,-116.070493,69.079044,-282.078924,-294.099732,-65.39613,189.780367,149.082524,154.449476,-169.121913,-171.361467,258.126508,-35.216035,-193.106731,-298.016442,-37.883399,235.843573,-298.601004,212.558172,-251.162828,22.187496,-106.857512,468.843906,76.638911,-289.739547,81.598102,532.520288,51.222157,172.170302,4.026646,191.293176,-9.249967,156.132483,286.854725,-69.958335,-52.557026,-381.779968,13.312004,-353.870291,-191.642551,-182.674059,True
30.166789,-119.679948,-30.642209,-60.13965,-24.281126,52.102694,-7.783404,-39.031865,201.401935,-106.638596,73.260652,10.571322,-68.867236,40.55119,26.841716,-76.126028,164.205677,38.380229,95.772375,-64.731074,85.493537,31.181726,-43.979273,179.245795,134.865463,141.039767,-60.470187,-5.172924,51.538459,1.996171,-35.05838,49.80157,-181.003066,68.717999,57.060461,-113.421371,24.189622,-110.299984,56.943155,-47.33943,122.482796,-96.059517,88.862118,47.799158,-73.428044,108.382851,180.517924,-21.900728,3.185062,-20.598573,19.110848,-40.851159,-10.789452,-133.697897,-200.68609,-35.070609,-49.19301,-76.725253,-63.773106,22.101143,-75.729489,-16.478616,56.062346,11.607101,143.763669,14.779793,-153.915358,-2.477021,10.547341,-12.130338,-57.122388,-18.011421,-87.533041,-49.672954,-73.760332,-107.009152,133.926975,-34.986533,233.450758,70.483916,33.893977,-151.596026,3.948819,-4.787724,3.307326,-125.735537,-151.777063,27.59822,-47.705749,27.479556,-115.2288,-119.587931,-28.324217,76.898748,62.891941,61.711631,-69.493844,-71.658634,107.950658,-15.264167,-80.933649,-122.686438,-17.100612,95.679423,-124.09212,86.85856,-105.078012,11.147733,-42.806986,195.235283,31.751419,-121.283629,34.379835,221.023251,22.486706,72.117372,1.942833,75.471553,-4.097799,61.456345,120.125811,-27.232168,-21.28952,-158.858375,6.481556,-142.45471,-77.192343,-75.436178,True
24.440376,-84.612159,-24.036491,-44.693859,-16.662717,35.598749,-6.795121,-27.480494,146.964987,-78.185295,54.738333,10.389855,-51.155581,28.984203,17.783608,-55.977011,120.338659,29.168965,71.478299,-46.056675,60.513082,24.987357,-32.25616,128.750607,97.881247,103.790719,-43.903434,-2.280157,34.440539,3.411655,-25.871028,35.881734,-132.348089,52.605283,42.100508,-84.021248,20.046109,-80.047966,43.759351,-36.561892,87.07162,-69.11995,68.27433,31.990024,-54.472935,80.624555,131.935261,-13.807369,1.174044,-17.442688,14.34797,-29.267598,-9.416118,-99.538654,-145.635065,-26.642585,-37.524879,-56.037413,-47.823754,18.590997,-57.614723,-14.241786,42.463661,10.870863,106.194012,12.506125,-112.582053,0.71035,7.657037,-8.802874,-40.905986,-14.520838,-65.879131,-38.928611,-50.501993,-77.140008,97.754756,-24.441229,172.952205,50.855332,24.001929,-110.297796,6.231805,-3.949351,-1.222654,-94.012335,-114.094351,19.496866,-35.246573,20.382457,-84.003379,-88.661812,-20.454567,56.713437,43.927183,46.605107,-50.466156,-53.503121,78.30863,-10.884367,-60.021912,-88.627614,-11.561306,71.022294,-90.91419,64.438383,-77.085688,8.112883,-32.45665,141.320629,22.518031,-88.011178,24.57586,164.532446,13.924233,52.21883,2.948095,56.654831,-2.459123,45.965159,87.066293,-19.832233,-14.819646,-115.993341,1.668512,-105.568607,-54.848914,-55.06684,True
262.503042,-985.169694,-250.400875,-489.217369,-209.090781,424.345243,-63.294609,-329.282743,1651.285027,-884.993317,604.406832,85.506844,-570.108294,343.345804,201.215413,-626.877623,1365.414291,321.3049,794.122314,-542.548031,701.325976,256.255222,-346.465464,1481.850323,1108.217473,1162.531472,-495.524104,-43.364908,422.87872,17.448976,-299.210522,399.778879,-1488.570512,571.551207,475.94076,-927.054036,193.859119,-913.098942,476.373686,-411.451728,1012.643205,-791.599335,740.883448,385.265388,-606.212308,893.945505,1499.518556,-182.043729,37.759462,-172.355548,154.395637,-328.523176,-97.599182,-1097.897802,-1663.205722,-287.207505,-398.942833,-637.03342,-523.275889,195.492016,-632.027902,-141.37574,474.985995,92.487031,1188.769548,128.083474,-1279.651432,-3.317125,83.71198,-96.079254,-471.176982,-171.453121,-726.53536,-415.671076,-612.346212,-875.989338,1099.857313,-282.244495,1949.259903,573.448914,277.28681,-1252.144682,45.89131,-28.979448,41.780654,-1049.312175,-1249.178229,216.554613,-392.924917,230.918293,-953.830062,-997.285942,-223.740276,646.014857,512.322649,520.432942,-580.413007,-591.980661,884.97496,-127.877883,-661.650686,-1014.798498,-135.739044,795.749605,-1017.586426,720.961357,-860.876226,79.633223,-360.928373,1602.737908,260.136245,-994.591672,279.585326,1816.810157,181.80277,588.290228,16.10187,641.433183,-33.40253,525.899064,990.412717,-230.914294,-178.946973,-1302.435715,50.952092,-1191.758551,-652.277849,-620.088679,True
106.240682,-402.448409,-106.140919,-200.662185,-84.354267,172.652394,-28.959514,-131.629223,677.111592,-362.735477,248.617434,36.713962,-232.73196,142.038814,81.660183,-257.514451,563.647443,131.188544,327.119371,-223.273612,286.64896,104.432859,-140.964201,610.057455,452.21735,477.121785,-202.244537,-15.026595,170.707165,12.047242,-122.649774,159.761594,-610.763575,234.788927,193.378372,-382.955376,81.199786,-374.276693,200.502104,-170.353668,410.113653,-320.09422,306.876757,154.452266,-248.455034,371.275559,613.630995,-72.20182,16.073787,-71.938797,63.781205,-135.992231,-38.863272,-452.67941,-683.31076,-114.087907,-163.190589,-261.035953,-212.869707,82.909836,-261.515477,-59.999601,201.02926,42.648081,492.006119,54.437175,-523.6244,2.768347,37.429608,-41.292348,-192.344356,-74.927262,-301.383196,-173.561935,-245.872427,-359.246049,450.803076,-111.909883,802.782531,234.576073,112.788349,-514.8699,21.890758,-12.918914,16.394131,-432.144915,-512.197715,86.103758,-161.745207,97.440364,-392.875352,-412.460205,-93.587977,263.545687,208.005675,215.841297,-237.731259,-239.686509,363.746087,-49.629877,-267.971868,-417.146768,-52.679392,329.266041,-419.03547,299.234158,-353.750986,31.787476,-152.742791,657.105291,106.788899,-402.909571,112.715416,748.934241,73.197544,239.066637,7.132503,267.561134,-10.780748,214.617398,400.123631,-97.294725,-74.382071,-537.868932,17.448123,-493.442534,-266.273093,-255.637617,True
208.032217,-741.922328,-197.442595,-386.120515,-150.351915,317.477296,-56.453365,-244.161935,1273.656537,-672.54241,470.889001,76.09162,-439.581569,254.676876,153.867389,-482.141987,1048.374935,249.185459,617.087216,-408.273066,532.391325,210.294344,-270.965474,1120.73043,850.690296,890.995769,-380.896785,-22.933162,306.719545,24.644403,-222.195495,306.089226,-1146.517417,447.632494,363.361886,-720.738835,161.869743,-696.919368,371.369642,-313.968741,760.712155,-599.622265,583.934433,285.971545,-464.731348,694.949156,1146.815275,-130.748966,16.30215,-144.385307,124.28484,-255.231912,-79.928561,-853.928078,-1267.387631,-227.090543,-313.450629,-483.009427,-408.430757,158.041097,-489.920597,-116.816719,362.706726,85.631505,918.893636,104.468967,-977.709272,3.628367,68.023534,-76.949374,-357.830625,-129.410248,-560.643754,-330.002287,-450.786283,-676.120202,844.291368,-216.485136,1494.146086,438.146095,212.785557,-958.419221,46.711533,-28.564431,6.69628,-807.758896,-976.694976,165.110441,-304.149032,176.275753,-727.197242,-765.051317,-175.909538,490.44166,384.888812,403.180709,-439.218565,-461.362647,680.945825,-97.73382,-517.74338,-769.695787,-102.275991,613.091738,-786.901123,553.607722,-669.344239,65.551505,-278.716883,1225.519027,196.106236,-761.544189,212.919043,1414.309881,131.587078,451.403559,21.653918,489.219147,-24.251999,396.424356,755.714919,-172.976375,-136.665884,-1006.030479,23.368477,-912.598606,-479.153242,-479.59121,True
322.170576,-1123.76662,-279.111961,-560.315915,-236.96465,477.354825,-78.743797,-370.95575,1891.879258,-1023.945166,702.744746,99.252158,-654.480964,395.774863,208.507874,-721.280039,1576.289675,371.085716,917.186413,-627.896421,808.776556,302.76134,-395.954071,1712.63464,1268.149191,1334.5348,-570.416193,-44.467244,478.349982,33.140146,-343.541909,456.682402,-1711.053816,657.453381,554.205138,-1066.980272,222.665793,-1061.631753,561.194426,-484.890288,1149.382638,-895.816427,870.219557,422.95819,-692.255879,1034.662058,1737.640055,-210.268523,49.350789,-202.602684,173.841505,-374.597854,-112.888895,-1271.467589,-1915.57456,-333.279375,-453.436593,-735.648209,-599.461247,234.102003,-728.11003,-176.670827,557.703496,108.626657,1378.807215,156.272416,-1475.627481,9.7931,98.308007,-110.878932,-545.60364,-210.138356,-844.871692,-482.927737,-701.058209,-1000.49302,1261.285234,-324.067301,2254.096343,646.135588,315.835158,-1441.028993,64.549854,-33.465327,45.972218,-1213.083923,-1442.885706,237.891126,-453.930407,271.285485,-1106.076449,-1152.72927,-255.331718,748.784712,584.831476,605.604165,-663.061401,-670.306342,1009.214957,-139.996922,-759.686053,-1169.367733,-151.654528,923.563355,-1169.694662,834.266405,-984.247383,86.425129,-419.320651,1838.723085,301.493573,-1138.905894,320.565662,2084.768767,197.831135,675.906099,18.253947,749.508351,-39.414784,613.21976,1125.421943,-274.85285,-206.036215,-1497.073987,52.186816,-1389.080022,-752.057183,-716.368567,True
159.379031,-556.595449,-138.148115,-277.326988,-117.421487,236.404857,-38.951859,-183.676922,936.600592,-506.845787,347.849137,48.981836,-323.89217,195.980632,103.224109,-357.122756,780.358633,183.68315,454.089024,-311.057803,400.47229,149.658232,-195.982658,848.070986,627.782297,660.69774,-282.385773,-22.096574,236.958249,16.364831,-170.033341,226.005531,-847.069642,325.436381,274.352431,-528.211621,110.086137,-525.602567,277.798188,-240.100479,569.126998,-443.492732,430.668627,209.424813,-342.672957,512.162484,860.390105,-104.299826,24.602059,-100.120078,86.015342,-185.392401,-55.836911,-629.409079,-948.513742,-164.854145,-224.264109,-364.327298,-296.593996,115.878931,-360.38872,-87.361217,276.091925,53.745348,682.644883,77.38173,-730.718194,4.862468,48.723967,-54.828716,-270.132966,-104.145366,-418.136095,-238.968747,-347.320872,-495.445673,624.371217,-160.375914,1116.040315,319.919715,156.441793,-713.584436,31.835522,-16.530151,23.18501,-600.648444,-714.048898,117.718809,-224.727053,134.34888,-547.641866,-570.750793,-126.380967,370.748225,289.666805,299.823682,-328.418814,-331.782818,499.697219,-69.279705,-375.974108,-579.077546,-75.062525,457.297652,-579.040184,413.031317,-487.23715,42.732457,-207.596986,910.362548,149.276319,-563.821398,158.716069,1031.929014,98.078672,334.535086,8.924923,371.140792,-19.563607,303.587345,557.202123,-136.150844,-102.012301,-741.004757,25.912204,-687.865564,-372.53463,-354.692918,True
49.974468,-174.735484,-44.941475,-88.149575,-33.282083,75.397258,-12.772993,-57.736444,296.314177,-157.962714,110.472404,16.270298,-102.633266,59.449944,37.312906,-112.274058,246.098061,56.762707,143.160886,-97.13238,124.521549,47.580937,-63.433482,263.532448,198.926391,209.287063,-90.898088,-6.619569,72.58084,5.097805,-52.557963,71.229096,-268.2313,102.48662,85.21919,-168.417743,37.09817,-164.732055,84.225814,-72.510624,179.115565,-140.350292,134.053654,66.026778,-109.714206,162.370431,268.283829,-28.818898,4.056897,-33.108464,30.117667,-59.404102,-19.256261,-197.117597,-298.419388,-52.623945,-72.731845,-114.855855,-94.317222,36.960483,-116.02305,-26.712158,86.292334,18.869836,213.807299,24.193071,-228.603052,-0.765494,14.155057,-17.676213,-83.91922,-29.749544,-131.647785,-76.332291,-106.922947,-156.828809,198.293358,-49.447693,350.348987,103.154156,49.659458,-222.91665,11.376487,-7.554445,2.101512,-189.825349,-227.845969,39.751652,-70.578841,40.061381,-171.743736,-178.944142,-41.356038,114.335777,90.886224,94.650324,-101.960879,-107.465031,160.366784,-21.878142,-119.597629,-180.109591,-23.508821,143.103592,-184.45698,129.865584,-156.046977,15.019462,-66.13837,287.766923,44.040114,-178.403155,49.399248,328.930678,31.372038,105.819536,3.714782,114.788802,-4.098606,92.514646,175.194977,-41.397504,-32.027893,-234.931114,6.716023,-212.358619,-115.15505,-114.783872,True
57.212768,-193.579296,-46.947287,-96.430856,-40.671341,82.09978,-13.658648,-64.175935,326.432435,-177.279393,121.630074,16.884757,-113.009814,68.07579,35.020027,-124.759205,271.793311,64.224368,158.282013,-108.783398,140.004591,53.089821,-68.41629,295.249612,218.892733,230.118088,-98.681158,-7.589561,82.61604,5.98903,-59.134265,79.49055,-295.838077,113.355072,96.799587,-184.047822,38.710902,-184.11204,97.158514,-84.912081,197.977201,-154.491401,150.888266,72.463859,-119.21056,178.498344,301.385322,-36.83133,8.525034,-35.274411,29.691687,-64.121161,-19.662891,-219.834293,-330.62904,-58.98382,-77.685278,-127.555441,-103.921444,40.747649,-125.628604,-31.408454,96.36115,18.402661,237.972304,27.288581,-255.416177,2.33774,16.711405,-19.075151,-94.450044,-36.291474,-146.07444,-83.581453,-121.32935,-172.616094,217.719225,-56.501713,389.281162,110.882486,54.255415,-248.657099,11.804249,-5.847089,7.807739,-209.474377,-249.545057,41.426694,-78.529653,46.562384,-191.022163,-198.749272,-43.813501,129.527045,101.093293,104.794066,-113.772664,-115.871082,173.681411,-24.386419,-132.189999,-201.928454,-26.104511,159.855242,-201.426394,143.826414,-169.458759,14.792912,-72.057628,316.879842,52.081613,-196.741142,55.201147,359.745572,33.774494,117.31608,3.653494,129.674927,-7.199129,106.451088,194.265996,-47.804443,-35.152797,-257.713074,8.854664,-240.487829,-129.892564,-123.823196,True
